date,site,PM10,PM25,month,year,days_per_month
2023-10-23T11:00:00Z,Waimate Kennedy,19.6,7.7,10,2023,31
2023-10-24T11:00:00Z,Waimate Kennedy,9.4,2.6,10,2023,31
2023-10-25T11:00:00Z,Waimate Kennedy,10.2,2.3,10,2023,31
2023-10-26T11:00:00Z,Waimate Kennedy,6.6,1,10,2023,31
2023-10-27T11:00:00Z,Waimate Kennedy,8.3,2.4,10,2023,31
2023-10-28T11:00:00Z,Waimate Kennedy,10.7,3.4,10,2023,31
2023-10-29T11:00:00Z,Waimate Kennedy,16,4.6,10,2023,31
2023-10-30T11:00:00Z,Waimate Kennedy,17.4,6.2,10,2023,31
2023-10-31T11:00:00Z,Waimate Kennedy,16,6,11,2023,30
2023-11-01T11:00:00Z,Waimate Kennedy,9.8,4,11,2023,30
2023-11-02T11:00:00Z,Waimate Kennedy,6.5,1.8,11,2023,30
2023-11-03T11:00:00Z,Waimate Kennedy,5.8,1.5,11,2023,30
2023-11-04T11:00:00Z,Waimate Kennedy,7.6,2.7,11,2023,30
2023-11-05T11:00:00Z,Waimate Kennedy,6.8,1.8,11,2023,30
2023-11-06T11:00:00Z,Waimate Kennedy,7.7,2.1,11,2023,30
2023-11-07T11:00:00Z,Waimate Kennedy,11.5,4.2,11,2023,30
2023-11-08T11:00:00Z,Waimate Kennedy,12.2,4,11,2023,30
2023-11-09T11:00:00Z,Waimate Kennedy,13,4.2,11,2023,30
2023-11-10T11:00:00Z,Waimate Kennedy,15.7,4.9,11,2023,30
2023-11-11T11:00:00Z,Waimate Kennedy,15.2,3.6,11,2023,30
2023-11-12T11:00:00Z,Waimate Kennedy,8.9,1.4,11,2023,30
2023-11-13T11:00:00Z,Waimate Kennedy,11.7,2.7,11,2023,30
2023-11-14T11:00:00Z,Waimate Kennedy,15,6.4,11,2023,30
2023-11-15T11:00:00Z,Waimate Kennedy,12,4,11,2023,30
2023-11-16T11:00:00Z,Waimate Kennedy,9.2,3.4,11,2023,30
2023-11-17T11:00:00Z,Waimate Kennedy,7.1,2,11,2023,30
2023-11-18T11:00:00Z,Waimate Kennedy,11.1,4.5,11,2023,30
2023-11-19T11:00:00Z,Waimate Kennedy,11.8,3.8,11,2023,30
2023-11-20T11:00:00Z,Waimate Kennedy,15.1,3.7,11,2023,30
2023-11-21T11:00:00Z,Waimate Kennedy,20.3,5.5,11,2023,30
2023-11-22T11:00:00Z,Waimate Kennedy,17.4,4.6,11,2023,30
2023-11-23T11:00:00Z,Waimate Kennedy,10.5,3.3,11,2023,30
2023-11-24T11:00:00Z,Waimate Kennedy,13.4,4.5,11,2023,30
2023-11-25T11:00:00Z,Waimate Kennedy,11.5,3.7,11,2023,30
2023-11-26T11:00:00Z,Waimate Kennedy,11.6,4.2,11,2023,30
2023-11-27T11:00:00Z,Waimate Kennedy,16.9,4.3,11,2023,30
2023-11-28T11:00:00Z,Waimate Kennedy,7.2,1.7,11,2023,30
2023-11-29T11:00:00Z,Waimate Kennedy,10.5,3.2,11,2023,30
2023-11-30T11:00:00Z,Waimate Kennedy,6.8,1.6,12,2023,31
2023-12-01T11:00:00Z,Waimate Kennedy,11,4.2,12,2023,31
2023-12-02T11:00:00Z,Waimate Kennedy,13.8,5.3,12,2023,31
2023-12-03T11:00:00Z,Waimate Kennedy,11.6,3.9,12,2023,31
2023-12-04T11:00:00Z,Waimate Kennedy,12.3,3.9,12,2023,31
2023-12-05T11:00:00Z,Waimate Kennedy,14.4,4.3,12,2023,31
2023-12-06T11:00:00Z,Waimate Kennedy,10.7,3.5,12,2023,31
2023-12-07T11:00:00Z,Waimate Kennedy,9.9,2.9,12,2023,31
2023-12-08T11:00:00Z,Waimate Kennedy,23.2,3.9,12,2023,31
2023-12-09T11:00:00Z,Waimate Kennedy,13.2,4.1,12,2023,31
2023-12-10T11:00:00Z,Waimate Kennedy,12.3,4.1,12,2023,31
2023-12-11T11:00:00Z,Waimate Kennedy,10.2,3.4,12,2023,31
2023-12-12T11:00:00Z,Waimate Kennedy,10.9,3.8,12,2023,31
2023-12-13T11:00:00Z,Waimate Kennedy,22.7,9.4,12,2023,31
2023-12-14T11:00:00Z,Waimate Kennedy,22.4,8,12,2023,31
2023-12-15T11:00:00Z,Waimate Kennedy,13,5,12,2023,31
2023-12-16T11:00:00Z,Waimate Kennedy,15.1,5.9,12,2023,31
2023-12-17T11:00:00Z,Waimate Kennedy,15.2,6.1,12,2023,31
2023-12-18T11:00:00Z,Waimate Kennedy,17.4,6.4,12,2023,31
2023-12-19T11:00:00Z,Waimate Kennedy,18.6,5.4,12,2023,31
2023-12-20T11:00:00Z,Waimate Kennedy,13.7,4,12,2023,31
2023-12-21T11:00:00Z,Waimate Kennedy,15.3,5.5,12,2023,31
2023-12-22T11:00:00Z,Waimate Kennedy,15.7,6.9,12,2023,31
2023-12-23T11:00:00Z,Waimate Kennedy,11.3,4.6,12,2023,31
2023-12-24T11:00:00Z,Waimate Kennedy,10.1,3.4,12,2023,31
2023-12-25T11:00:00Z,Waimate Kennedy,8.6,2.3,12,2023,31
2023-12-26T11:00:00Z,Waimate Kennedy,8.7,2.5,12,2023,31
2023-12-27T11:00:00Z,Waimate Kennedy,10.9,3.6,12,2023,31
2023-12-28T11:00:00Z,Waimate Kennedy,13.3,4.9,12,2023,31
2023-12-29T11:00:00Z,Waimate Kennedy,10.1,3.2,12,2023,31
2023-12-30T11:00:00Z,Waimate Kennedy,11.4,3.2,12,2023,31
2023-12-31T11:00:00Z,Waimate Kennedy,8.9,2.3,1,2024,31
2024-01-01T11:00:00Z,Waimate Kennedy,9.6,2.9,1,2024,31
2024-01-02T11:00:00Z,Waimate Kennedy,12.4,4.3,1,2024,31
2024-01-03T11:00:00Z,Waimate Kennedy,17.6,5,1,2024,31
2024-01-04T11:00:00Z,Waimate Kennedy,13.8,4.1,1,2024,31
2024-01-05T11:00:00Z,Waimate Kennedy,8.4,2.1,1,2024,31
2024-01-06T11:00:00Z,Waimate Kennedy,7.5,1.8,1,2024,31
2024-01-07T11:00:00Z,Waimate Kennedy,10.7,3.5,1,2024,31
2024-01-08T11:00:00Z,Waimate Kennedy,10.4,2.6,1,2024,31
2024-01-09T11:00:00Z,Waimate Kennedy,15.6,4.4,1,2024,31
2024-01-10T11:00:00Z,Waimate Kennedy,15.6,3.1,1,2024,31
2024-01-11T11:00:00Z,Waimate Kennedy,14.6,5.1,1,2024,31
2024-01-12T11:00:00Z,Waimate Kennedy,18.4,5.5,1,2024,31
2024-01-13T11:00:00Z,Waimate Kennedy,8.7,2.1,1,2024,31
2024-01-14T11:00:00Z,Waimate Kennedy,10.3,2.6,1,2024,31
2024-01-15T11:00:00Z,Waimate Kennedy,10.3,2.4,1,2024,31
2024-01-16T11:00:00Z,Waimate Kennedy,13.1,3.6,1,2024,31
2024-01-17T11:00:00Z,Waimate Kennedy,14.1,4.8,1,2024,31
2024-01-18T11:00:00Z,Waimate Kennedy,16.4,3,1,2024,31
2024-01-19T11:00:00Z,Waimate Kennedy,9.8,2,1,2024,31
2024-01-20T11:00:00Z,Waimate Kennedy,9.2,2.7,1,2024,31
2024-01-21T11:00:00Z,Waimate Kennedy,15.2,3.4,1,2024,31
2024-01-22T11:00:00Z,Waimate Kennedy,6.1,0.7,1,2024,31
2024-01-23T11:00:00Z,Waimate Kennedy,7,1.4,1,2024,31
2024-01-24T11:00:00Z,Waimate Kennedy,11,2.9,1,2024,31
2024-01-25T11:00:00Z,Waimate Kennedy,19.2,4.7,1,2024,31
2024-01-26T11:00:00Z,Waimate Kennedy,14.3,3.8,1,2024,31
2024-01-27T11:00:00Z,Waimate Kennedy,10.6,2.8,1,2024,31
2024-01-28T11:00:00Z,Waimate Kennedy,17.2,4.8,1,2024,31
2024-01-29T11:00:00Z,Waimate Kennedy,14.2,3.7,1,2024,31
2024-01-30T11:00:00Z,Waimate Kennedy,11.5,3.3,1,2024,31
2024-01-31T11:00:00Z,Waimate Kennedy,10.2,2.9,2,2024,29
2024-02-01T11:00:00Z,Waimate Kennedy,11.1,2.4,2,2024,29
2024-02-02T11:00:00Z,Waimate Kennedy,7.5,1.7,2,2024,29
2024-02-03T11:00:00Z,Waimate Kennedy,9.1,1.8,2,2024,29
2024-02-04T11:00:00Z,Waimate Kennedy,15.4,4.4,2,2024,29
2024-02-05T11:00:00Z,Waimate Kennedy,29.7,5,2,2024,29
2024-02-06T11:00:00Z,Waimate Kennedy,9.5,1.9,2,2024,29
2024-02-07T11:00:00Z,Waimate Kennedy,13.5,3.2,2,2024,29
2024-02-08T11:00:00Z,Waimate Kennedy,11.3,4,2,2024,29
2024-02-09T11:00:00Z,Waimate Kennedy,12,4,2,2024,29
2024-02-10T11:00:00Z,Waimate Kennedy,8.7,2.9,2,2024,29
2024-02-11T11:00:00Z,Waimate Kennedy,9.6,2.7,2,2024,29
2024-02-12T11:00:00Z,Waimate Kennedy,15.6,4.4,2,2024,29
2024-02-13T11:00:00Z,Waimate Kennedy,22.9,5,2,2024,29
2024-02-14T11:00:00Z,Waimate Kennedy,14.1,2.6,2,2024,29
2024-02-15T11:00:00Z,Waimate Kennedy,10.4,2.5,2,2024,29
2024-02-16T11:00:00Z,Waimate Kennedy,18.2,5.9,2,2024,29
2024-02-17T11:00:00Z,Waimate Kennedy,17.3,5.7,2,2024,29
2024-02-18T11:00:00Z,Waimate Kennedy,13.5,3.2,2,2024,29
2024-02-19T11:00:00Z,Waimate Kennedy,10.5,2.5,2,2024,29
2024-02-20T11:00:00Z,Waimate Kennedy,14,4.3,2,2024,29
2024-02-21T11:00:00Z,Waimate Kennedy,13.6,4.1,2,2024,29
2024-02-22T11:00:00Z,Waimate Kennedy,17.4,6.7,2,2024,29
2024-02-23T11:00:00Z,Waimate Kennedy,23.9,9.6,2,2024,29
2024-02-24T11:00:00Z,Waimate Kennedy,10.9,3.3,2,2024,29
2024-02-25T11:00:00Z,Waimate Kennedy,10.2,3.2,2,2024,29
2024-02-26T11:00:00Z,Waimate Kennedy,10.5,3,2,2024,29
2024-02-27T11:00:00Z,Waimate Kennedy,7.8,1.8,2,2024,29
2024-02-28T11:00:00Z,Waimate Kennedy,7,1.5,2,2024,29
2024-02-29T11:00:00Z,Waimate Kennedy,13,4.1,3,2024,31
2024-03-01T11:00:00Z,Waimate Kennedy,21.1,9.3,3,2024,31
2024-03-02T11:00:00Z,Waimate Kennedy,12.6,3.9,3,2024,31
2024-03-03T11:00:00Z,Waimate Kennedy,14.7,2.8,3,2024,31
2024-03-04T11:00:00Z,Waimate Kennedy,26.4,3.1,3,2024,31
2024-03-05T11:00:00Z,Waimate Kennedy,11.9,3,3,2024,31
2024-03-06T11:00:00Z,Waimate Kennedy,23,6.2,3,2024,31
2024-03-07T11:00:00Z,Waimate Kennedy,14.6,4.2,3,2024,31
2024-03-08T11:00:00Z,Waimate Kennedy,21.1,6.4,3,2024,31
2024-03-09T11:00:00Z,Waimate Kennedy,23.5,7.5,3,2024,31
2024-03-10T11:00:00Z,Waimate Kennedy,18.8,7,3,2024,31
2024-03-11T11:00:00Z,Waimate Kennedy,8.4,2.2,3,2024,31
2024-03-12T11:00:00Z,Waimate Kennedy,15.3,5.7,3,2024,31
2024-03-13T11:00:00Z,Waimate Kennedy,19.5,7,3,2024,31
2024-03-14T11:00:00Z,Waimate Kennedy,7.4,2.5,3,2024,31
2024-03-15T11:00:00Z,Waimate Kennedy,6.9,1.9,3,2024,31
2024-03-16T11:00:00Z,Waimate Kennedy,7.5,2.4,3,2024,31
2024-03-17T11:00:00Z,Waimate Kennedy,8.2,2.7,3,2024,31
2024-03-18T11:00:00Z,Waimate Kennedy,11,4.2,3,2024,31
2024-03-19T11:00:00Z,Waimate Kennedy,12,3.9,3,2024,31
2024-03-20T11:00:00Z,Waimate Kennedy,15.8,6,3,2024,31
2024-03-21T11:00:00Z,Waimate Kennedy,10.1,2.9,3,2024,31
2024-03-22T11:00:00Z,Waimate Kennedy,10.4,3.5,3,2024,31
2024-03-23T11:00:00Z,Waimate Kennedy,11,4,3,2024,31
2024-03-24T11:00:00Z,Waimate Kennedy,14.2,4.6,3,2024,31
2024-03-25T11:00:00Z,Waimate Kennedy,17.5,7.1,3,2024,31
2024-03-26T11:00:00Z,Waimate Kennedy,9.1,2.2,3,2024,31
2024-03-27T11:00:00Z,Waimate Kennedy,9.3,3.3,3,2024,31
2024-03-28T11:00:00Z,Waimate Kennedy,11.3,4.4,3,2024,31
2024-03-29T11:00:00Z,Waimate Kennedy,14,5.9,3,2024,31
2024-03-30T11:00:00Z,Waimate Kennedy,9.7,4.8,3,2024,31
2024-03-31T11:00:00Z,Waimate Kennedy,8.3,3.9,4,2024,30
2024-04-01T11:00:00Z,Waimate Kennedy,9.9,3.6,4,2024,30
2024-04-02T11:00:00Z,Waimate Kennedy,21.2,6.7,4,2024,30
2024-04-03T11:00:00Z,Waimate Kennedy,13.9,6.5,4,2024,30
2024-04-04T11:00:00Z,Waimate Kennedy,14.1,6.7,4,2024,30
2024-04-05T11:00:00Z,Waimate Kennedy,11.9,5,4,2024,30
2024-04-06T11:00:00Z,Waimate Kennedy,10.6,3.9,4,2024,30
2024-04-07T12:00:00Z,Waimate Kennedy,20.3,9.1,4,2024,30
2024-04-08T12:00:00Z,Waimate Kennedy,25.1,8.3,4,2024,30
2024-04-09T12:00:00Z,Waimate Kennedy,20.8,6.3,4,2024,30
2024-04-10T12:00:00Z,Waimate Kennedy,17.5,5.9,4,2024,30
2024-04-11T12:00:00Z,Waimate Kennedy,8,2.3,4,2024,30
2024-04-12T12:00:00Z,Waimate Kennedy,13.2,6.2,4,2024,30
2024-04-13T12:00:00Z,Waimate Kennedy,15,9.9,4,2024,30
2024-04-14T12:00:00Z,Waimate Kennedy,14,7.6,4,2024,30
2024-04-15T12:00:00Z,Waimate Kennedy,13.6,6,4,2024,30
2024-04-16T12:00:00Z,Waimate Kennedy,12.2,5.9,4,2024,30
2024-04-17T12:00:00Z,Waimate Kennedy,15.6,4.9,4,2024,30
2024-04-18T12:00:00Z,Waimate Kennedy,16.1,4.4,4,2024,30
2024-04-19T12:00:00Z,Waimate Kennedy,12.5,6,4,2024,30
2024-04-20T12:00:00Z,Waimate Kennedy,12,6,4,2024,30
2024-04-21T12:00:00Z,Waimate Kennedy,13.1,5.4,4,2024,30
2024-04-22T12:00:00Z,Waimate Kennedy,23.4,9.4,4,2024,30
2024-04-23T12:00:00Z,Waimate Kennedy,30.4,10.5,4,2024,30
2024-04-24T12:00:00Z,Waimate Kennedy,21.1,7.6,4,2024,30
2024-04-25T12:00:00Z,Waimate Kennedy,6,1.7,4,2024,30
2024-04-26T12:00:00Z,Waimate Kennedy,15.3,7.5,4,2024,30
2024-04-27T12:00:00Z,Waimate Kennedy,11.6,5.3,4,2024,30
2024-04-28T12:00:00Z,Waimate Kennedy,17.4,8.8,4,2024,30
2024-04-29T12:00:00Z,Waimate Kennedy,28.5,11.5,4,2024,30
2024-04-30T12:00:00Z,Waimate Kennedy,7.2,2.2,5,2024,31
2024-05-01T12:00:00Z,Waimate Kennedy,11.4,6.2,5,2024,31
2024-05-02T12:00:00Z,Waimate Kennedy,12.2,5.3,5,2024,31
2024-05-03T12:00:00Z,Waimate Kennedy,17.6,11.3,5,2024,31
2024-05-04T12:00:00Z,Waimate Kennedy,18.4,12.9,5,2024,31
2024-05-05T12:00:00Z,Waimate Kennedy,19.5,11,5,2024,31
2024-05-06T12:00:00Z,Waimate Kennedy,24.2,13.8,5,2024,31
2024-05-07T12:00:00Z,Waimate Kennedy,10.9,4.2,5,2024,31
2024-05-08T12:00:00Z,Waimate Kennedy,15.4,9.2,5,2024,31
2024-05-09T12:00:00Z,Waimate Kennedy,8.4,3,5,2024,31
2024-05-10T12:00:00Z,Waimate Kennedy,15.3,9.3,5,2024,31
2024-05-11T12:00:00Z,Waimate Kennedy,21,14.6,5,2024,31
2024-05-12T12:00:00Z,Waimate Kennedy,20.8,12.5,5,2024,31
2024-05-13T12:00:00Z,Waimate Kennedy,27,17,5,2024,31
2024-05-14T12:00:00Z,Waimate Kennedy,35.3,21.9,5,2024,31
2024-05-15T12:00:00Z,Waimate Kennedy,27.7,16.7,5,2024,31
2024-05-16T12:00:00Z,Waimate Kennedy,25.3,13.3,5,2024,31
2024-05-17T12:00:00Z,Waimate Kennedy,11.2,5.8,5,2024,31
2024-05-18T12:00:00Z,Waimate Kennedy,15.6,11.4,5,2024,31
2024-05-19T12:00:00Z,Waimate Kennedy,9.8,5,5,2024,31
2024-05-20T12:00:00Z,Waimate Kennedy,4.9,1.4,5,2024,31
2024-05-21T12:00:00Z,Waimate Kennedy,8.1,4.3,5,2024,31
2024-05-22T12:00:00Z,Waimate Kennedy,17.2,11.4,5,2024,31
2024-05-23T12:00:00Z,Waimate Kennedy,14.4,9.1,5,2024,31
2024-05-24T12:00:00Z,Waimate Kennedy,20.9,15.1,5,2024,31
2024-05-25T12:00:00Z,Waimate Kennedy,7.1,2.2,5,2024,31
2024-05-26T12:00:00Z,Waimate Kennedy,15.3,9.4,5,2024,31
2024-05-27T12:00:00Z,Waimate Kennedy,22.8,15.8,5,2024,31
2024-05-28T12:00:00Z,Waimate Kennedy,14.7,8.5,5,2024,31
2024-05-29T12:00:00Z,Waimate Kennedy,19.3,12.8,5,2024,31
2024-05-30T12:00:00Z,Waimate Kennedy,17.4,8.5,5,2024,31
2024-05-31T12:00:00Z,Waimate Kennedy,11.9,3.2,6,2024,30
2024-06-01T12:00:00Z,Waimate Kennedy,25.2,14.5,6,2024,30
2024-06-02T12:00:00Z,Waimate Kennedy,20.2,12.6,6,2024,30
2024-06-03T12:00:00Z,Waimate Kennedy,26.8,17.2,6,2024,30
2024-06-04T12:00:00Z,Waimate Kennedy,35.6,20.9,6,2024,30
2024-06-05T12:00:00Z,Waimate Kennedy,35.2,21.1,6,2024,30
2024-06-06T12:00:00Z,Waimate Kennedy,30,19.2,6,2024,30
2024-06-07T12:00:00Z,Waimate Kennedy,18.8,12,6,2024,30
2024-06-08T12:00:00Z,Waimate Kennedy,20.8,16.3,6,2024,30
2024-06-09T12:00:00Z,Waimate Kennedy,11.4,6.1,6,2024,30
2024-06-10T12:00:00Z,Waimate Kennedy,12.6,7.3,6,2024,30
2024-06-11T12:00:00Z,Waimate Kennedy,12.9,7,6,2024,30
2024-06-12T12:00:00Z,Waimate Kennedy,21.9,15.3,6,2024,30
2024-06-13T12:00:00Z,Waimate Kennedy,13.7,9.4,6,2024,30
2024-06-14T12:00:00Z,Waimate Kennedy,13.8,9.6,6,2024,30
2024-06-15T12:00:00Z,Waimate Kennedy,23.1,16.9,6,2024,30
2024-06-16T12:00:00Z,Waimate Kennedy,12.8,6.9,6,2024,30
2024-06-17T12:00:00Z,Waimate Kennedy,13.2,6,6,2024,30
2024-06-18T12:00:00Z,Waimate Kennedy,21,12.8,6,2024,30
2024-06-19T12:00:00Z,Waimate Kennedy,9.1,5.4,6,2024,30
2024-06-20T12:00:00Z,Waimate Kennedy,27.7,21.5,6,2024,30
2024-06-21T12:00:00Z,Waimate Kennedy,32.5,25.6,6,2024,30
2024-06-22T12:00:00Z,Waimate Kennedy,9.4,5.1,6,2024,30
2024-06-23T12:00:00Z,Waimate Kennedy,11.9,7.3,6,2024,30
2024-06-24T12:00:00Z,Waimate Kennedy,8.1,4.1,6,2024,30
2024-06-25T12:00:00Z,Waimate Kennedy,12.5,6.8,6,2024,30
2024-06-26T12:00:00Z,Waimate Kennedy,15.4,8.7,6,2024,30
2024-06-27T12:00:00Z,Waimate Kennedy,20.1,14.1,6,2024,30
2024-06-28T12:00:00Z,Waimate Kennedy,18.7,13.5,6,2024,30
2024-06-29T12:00:00Z,Waimate Kennedy,22.4,16,6,2024,30
2024-06-30T12:00:00Z,Waimate Kennedy,13.5,7.6,7,2024,31
2024-07-01T12:00:00Z,Waimate Kennedy,4.7,0.6,7,2024,31
2024-07-02T12:00:00Z,Waimate Kennedy,13.2,7.1,7,2024,31
2024-07-03T12:00:00Z,Waimate Kennedy,23.2,15.2,7,2024,31
2024-07-04T12:00:00Z,Waimate Kennedy,27.7,20,7,2024,31
2024-07-05T12:00:00Z,Waimate Kennedy,18.2,12.4,7,2024,31
2024-07-06T12:00:00Z,Waimate Kennedy,6.7,1.1,7,2024,31
2024-07-07T12:00:00Z,Waimate Kennedy,19.2,11.7,7,2024,31
2024-07-08T12:00:00Z,Waimate Kennedy,24.8,14.8,7,2024,31
2024-07-09T12:00:00Z,Waimate Kennedy,20.4,12.8,7,2024,31
2024-07-10T12:00:00Z,Waimate Kennedy,18.5,11.7,7,2024,31
2024-07-11T12:00:00Z,Waimate Kennedy,11.2,5.5,7,2024,31
2024-07-12T12:00:00Z,Waimate Kennedy,10.9,5.8,7,2024,31
2024-07-13T12:00:00Z,Waimate Kennedy,11,6.5,7,2024,31
2024-07-14T12:00:00Z,Waimate Kennedy,15,10.1,7,2024,31
2024-07-15T12:00:00Z,Waimate Kennedy,23.6,18.8,7,2024,31
2024-07-16T12:00:00Z,Waimate Kennedy,16.9,11.9,7,2024,31
2024-07-17T12:00:00Z,Waimate Kennedy,9.9,5.6,7,2024,31
2024-07-18T12:00:00Z,Waimate Kennedy,19.8,12.4,7,2024,31
2024-07-19T12:00:00Z,Waimate Kennedy,27,21,7,2024,31
2024-07-20T12:00:00Z,Waimate Kennedy,26.3,20.6,7,2024,31
2024-07-21T12:00:00Z,Waimate Kennedy,10.7,2.6,7,2024,31
2024-07-22T12:00:00Z,Waimate Kennedy,20.3,12.5,7,2024,31
2024-07-23T12:00:00Z,Waimate Kennedy,19.3,10.2,7,2024,31
2024-07-24T12:00:00Z,Waimate Kennedy,23,12.7,7,2024,31
2024-07-25T12:00:00Z,Waimate Kennedy,32.5,18.7,7,2024,31
2024-07-26T12:00:00Z,Waimate Kennedy,25.9,15.6,7,2024,31
2024-07-27T12:00:00Z,Waimate Kennedy,20.6,13.2,7,2024,31
2024-07-28T12:00:00Z,Waimate Kennedy,11.7,7,7,2024,31
2024-07-29T12:00:00Z,Waimate Kennedy,9,3.4,7,2024,31
2024-07-30T12:00:00Z,Waimate Kennedy,10,4.4,7,2024,31
2024-07-31T12:00:00Z,Waimate Kennedy,15.7,10.3,8,2024,31
2024-08-01T12:00:00Z,Waimate Kennedy,24,16.6,8,2024,31
2024-08-02T12:00:00Z,Waimate Kennedy,18.2,12.9,8,2024,31
2024-08-03T12:00:00Z,Waimate Kennedy,21.4,16.2,8,2024,31
2024-08-04T12:00:00Z,Waimate Kennedy,25.9,18.3,8,2024,31
2024-08-05T12:00:00Z,Waimate Kennedy,25.9,17.5,8,2024,31
2024-08-06T12:00:00Z,Waimate Kennedy,36.4,23.1,8,2024,31
2024-08-07T12:00:00Z,Waimate Kennedy,10.8,5.8,8,2024,31
2024-08-08T12:00:00Z,Waimate Kennedy,13.3,8.4,8,2024,31
2024-08-09T12:00:00Z,Waimate Kennedy,10.8,6.9,8,2024,31
2024-08-10T12:00:00Z,Waimate Kennedy,18.4,12.8,8,2024,31
2024-08-11T12:00:00Z,Waimate Kennedy,8.3,2.9,8,2024,31
2024-08-12T12:00:00Z,Waimate Kennedy,14.7,7.4,8,2024,31
2024-08-13T12:00:00Z,Waimate Kennedy,21.5,11.7,8,2024,31
2024-08-14T12:00:00Z,Waimate Kennedy,29.5,16.9,8,2024,31
2024-08-15T12:00:00Z,Waimate Kennedy,8.8,4.1,8,2024,31
2024-08-16T12:00:00Z,Waimate Kennedy,13.2,8,8,2024,31
2024-08-17T12:00:00Z,Waimate Kennedy,16.5,10.5,8,2024,31
2024-08-18T12:00:00Z,Waimate Kennedy,12.4,4.3,8,2024,31
2024-08-19T12:00:00Z,Waimate Kennedy,16.4,8.8,8,2024,31
2024-08-20T12:00:00Z,Waimate Kennedy,21,12.3,8,2024,31
2024-08-21T12:00:00Z,Waimate Kennedy,31,17.5,8,2024,31
2024-08-22T12:00:00Z,Waimate Kennedy,21.1,13,8,2024,31
2024-08-23T12:00:00Z,Waimate Kennedy,8.9,4.3,8,2024,31
2024-08-24T12:00:00Z,Waimate Kennedy,12.2,7.2,8,2024,31
2024-08-25T12:00:00Z,Waimate Kennedy,8.7,4.7,8,2024,31
2024-08-26T12:00:00Z,Waimate Kennedy,14.1,8.6,8,2024,31
2024-08-27T12:00:00Z,Waimate Kennedy,16.2,9.3,8,2024,31
2024-08-28T12:00:00Z,Waimate Kennedy,10.2,4.2,8,2024,31
2024-08-29T12:00:00Z,Waimate Kennedy,11.7,3.6,8,2024,31
2024-08-30T12:00:00Z,Waimate Kennedy,13,5.2,8,2024,31
2024-08-31T12:00:00Z,Waimate Kennedy,6.8,1.2,9,2024,30
2024-09-01T12:00:00Z,Waimate Kennedy,10.7,2.4,9,2024,30
2024-09-02T12:00:00Z,Waimate Kennedy,8.5,3.2,9,2024,30
2024-09-03T12:00:00Z,Waimate Kennedy,10.8,5.4,9,2024,30
2024-09-04T12:00:00Z,Waimate Kennedy,19.3,9.7,9,2024,30
2024-09-05T12:00:00Z,Waimate Kennedy,20.2,10,9,2024,30
2024-09-06T12:00:00Z,Waimate Kennedy,9.7,4.2,9,2024,30
2024-09-07T12:00:00Z,Waimate Kennedy,10.8,4.6,9,2024,30
2024-09-08T12:00:00Z,Waimate Kennedy,11.2,2.8,9,2024,30
2024-09-09T12:00:00Z,Waimate Kennedy,8.1,2.1,9,2024,30
2024-09-10T12:00:00Z,Waimate Kennedy,16.9,5.9,9,2024,30
2024-09-11T12:00:00Z,Waimate Kennedy,10.5,3.3,9,2024,30
2024-09-12T12:00:00Z,Waimate Kennedy,4.9,1.4,9,2024,30
2024-09-13T12:00:00Z,Waimate Kennedy,9,4.9,9,2024,30
2024-09-14T12:00:00Z,Waimate Kennedy,11.9,7.6,9,2024,30
2024-09-15T12:00:00Z,Waimate Kennedy,5.5,1.5,9,2024,30
2024-09-16T12:00:00Z,Waimate Kennedy,9,2.7,9,2024,30
2024-09-17T12:00:00Z,Waimate Kennedy,19.5,11,9,2024,30
2024-09-18T12:00:00Z,Waimate Kennedy,12,4,9,2024,30
2024-09-19T12:00:00Z,Waimate Kennedy,11.7,3.7,9,2024,30
2024-09-20T12:00:00Z,Waimate Kennedy,15.7,6.7,9,2024,30
2024-09-21T12:00:00Z,Waimate Kennedy,12.9,5.5,9,2024,30
2024-09-22T12:00:00Z,Waimate Kennedy,9.6,2.6,9,2024,30
2024-09-23T12:00:00Z,Waimate Kennedy,12.9,2.3,9,2024,30
2024-09-24T12:00:00Z,Waimate Kennedy,18.2,6.5,9,2024,30
2024-09-25T12:00:00Z,Waimate Kennedy,21.5,7.1,9,2024,30
2024-09-26T12:00:00Z,Waimate Kennedy,9.6,5,9,2024,30
2024-09-27T12:00:00Z,Waimate Kennedy,12.7,6.3,9,2024,30
2024-09-28T12:00:00Z,Waimate Kennedy,10.6,3.8,9,2024,30
2024-09-29T11:00:00Z,Waimate Kennedy,17.6,6.1,9,2024,30
2024-09-30T11:00:00Z,Waimate Kennedy,21.7,7.7,10,2024,31
2024-10-01T11:00:00Z,Waimate Kennedy,17,5.5,10,2024,31
2024-10-02T11:00:00Z,Waimate Kennedy,3.5,0.3,10,2024,31
2024-10-03T11:00:00Z,Waimate Kennedy,4,0.8,10,2024,31
2024-10-04T11:00:00Z,Waimate Kennedy,9.4,5,10,2024,31
2024-10-05T11:00:00Z,Waimate Kennedy,8.9,3.5,10,2024,31
2024-10-06T11:00:00Z,Waimate Kennedy,12,5.9,10,2024,31
2024-10-07T11:00:00Z,Waimate Kennedy,7.4,2.6,10,2024,31
2024-10-08T11:00:00Z,Waimate Kennedy,26.5,3.1,10,2024,31
2024-10-09T11:00:00Z,Waimate Kennedy,11,2.4,10,2024,31
